banco;moneda_total;fecha;metrica;delta_aa;delta_ma;moneda_total_1_month_ago;moneda_total_12_months_ago;moneda_total_24_months_ago;moneda_total_36_months_ago;ms_moneda_total;ms_delta_aa;ms_delta_ma;ms_moneda_total_1_month_ago;ms_moneda_total_12_months_ago;ms_moneda_total_24_months_ago;ms_moneda_total_36_months_ago;fecha_date
BANCO SANTANDER-CHILE;3435958380568.0;202204;ctra_consumo_cuotas_ctra_ndet;0.0;-0.003464738672741663;3447904468520.0;0.0;0.0;0.0;0.23626975570537256;0.0;-0.007253909941918657;0.2379961584049648;0.0;0.0;0.0;2022-04-01
BANCO SANTANDER-CHILE;3421987766620.0;202205;ctra_consumo_cuotas_ctra_ndet;0.0;-0.0040660020875138425;3435958380568.0;0.0;0.0;0.0;0.2341092157957489;0.0;-0.009144377803132153;0.23626975570537256;0.0;0.0;0.0;2022-05-01
BANCO SANTANDER-CHILE;3420139540505.0;202206;ctra_consumo_cuotas_ctra_ndet;0.0;-0.0005401030748937163;3421987766620.0;0.0;0.0;0.0;0.23321049636027213;0.0;-0.003838889607237217;0.2341092157957489;0.0;0.0;0.0;2022-06-01
BANCO SANTANDER-CHILE;3423305270525.0;202207;ctra_consumo_cuotas_ctra_ndet;0.0;0.0009256142863494077;3420139540505.0;0.0;0.0;0.0;0.23474288025181178;0.0;0.006570818704370707;0.23321049636027213;0.0;0.0;0.0;2022-07-01
BANCO SANTANDER-CHILE;3420651234070.0;202208;ctra_consumo_cuotas_ctra_ndet;0.0;-0.0007752847745865488;3423305270525.0;0.0;0.0;0.0;0.2333178743429925;0.0;-0.006070496823122662;0.23474288025181178;0.0;0.0;0.0;2022-08-01
BANCO SANTANDER-CHILE;3410176660533.0;202209;ctra_consumo_cuotas_ctra_ndet;0.0;-0.003062157706308133;3420651234070.0;0.0;0.0;0.0;0.2326526490080955;0.0;-0.0028511546180086667;0.2333178743429925;0.0;0.0;0.0;2022-09-01
BANCO SANTANDER-CHILE;3412609080090.0;202210;ctra_consumo_cuotas_ctra_ndet;0.0;0.0007132825654316832;3410176660533.0;0.0;0.0;0.0;0.23310586882779968;0.0;0.0019480535538127786;0.2326526490080955;0.0;0.0;0.0;2022-10-01
BANCO SANTANDER-CHILE;3421316821247.0;202211;ctra_consumo_cuotas_ctra_ndet;0.0;0.0025516374576282086;3412609080090.0;0.0;0.0;0.0;0.23268878990608086;0.0;-0.0017892253155880056;0.23310586882779968;0.0;0.0;0.0;2022-11-01
BANCO SANTANDER-CHILE;3429217960601.0;202212;ctra_consumo_cuotas_ctra_ndet;0.0;0.0023093854696334404;3421316821247.0;0.0;0.0;0.0;0.2348019860081061;0.0;0.009081641203592783;0.23268878990608086;0.0;0.0;0.0;2022-12-01
BANCO SANTANDER-CHILE;3431216148690.0;202301;ctra_consumo_cuotas_ctra_ndet;-0.002963663942541106;0.0005826949794260905;3429217960601.0;3441415347266.0;0.0;0.0;0.23547963017480214;-0.02797519752792421;0.0028860239992716252;0.2348019860081061;0.24225681235285862;0.0;0.0;2023-01-01
BANCO SANTANDER-CHILE;3420256716789.0;202302;ctra_consumo_cuotas_ctra_ndet;-0.005898333320023763;-0.0031940371652727784;3431216148690.0;3440550228843.0;0.0;0.0;0.23642183361822464;-0.021728591004135156;0.004001209967601449;0.23547963017480214;0.24167304844459989;0.0;0.0;2023-02-01
BANCO SANTANDER-CHILE;3449897691816.0;202303;ctra_consumo_cuotas_ctra_ndet;0.0005780970192761359;0.008666301240342955;3420256716789.0;3447904468520.0;0.0;0.0;0.23781510293023922;-0.0007607495681400955;0.005893149929056207;0.23642183361822464;0.2379961584049648;0.0;0.0;2023-03-01
BANCO SANTANDER-CHILE;3457139460956.0;202304;ctra_consumo_cuotas_ctra_ndet;0.006164533455291332;0.0020991257674622954;3449897691816.0;3435958380568.0;0.0;0.0;0.24004629935325128;0.01598403332074394;0.009382063609587377;0.23781510293023922;0.23626975570537256;0.0;0.0;2023-04-01
BANCO SANTANDER-CHILE;3467097555341.0;202305;ctra_consumo_cuotas_ctra_ndet;0.01318233488764231;0.0028804433542424235;3457139460956.0;3421987766620.0;0.0;0.0;0.24117590767160282;0.030185449350355054;0.004705793513147372;0.24004629935325128;0.2341092157957489;0.0;0.0;2023-05-01
BANCO SANTANDER-CHILE;145051822919.0;202201;ctra_consumo_cuotas_ctra_det;0.0;0.0;0.0;0.0;0.0;0.0;0.1556825791466904;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO SANTANDER-CHILE;144047747837.0;202202;ctra_consumo_cuotas_ctra_det;0.0;-0.006922181754039025;145051822919.0;0.0;0.0;0.0;0.15467048724658708;0.0;-0.006500996486894506;0.1556825791466904;0.0;0.0;0.0;2022-02-01
BANCO SANTANDER-CHILE;143361522974.0;202203;ctra_consumo_cuotas_ctra_det;0.0;-0.004763870822725447;144047747837.0;0.0;0.0;0.0;0.15757750793183012;0.0;0.018794928088695206;0.15467048724658708;0.0;0.0;0.0;2022-03-01
BANCO SANTANDER-CHILE;143769607932.0;202204;ctra_consumo_cuotas_ctra_det;0.0;0.0028465445227867647;143361522974.0;0.0;0.0;0.0;0.15571694912067421;0.0;-0.011807261300012417;0.15757750793183012;0.0;0.0;0.0;2022-04-01
BANCO SANTANDER-CHILE;148208229158.0;202205;ctra_consumo_cuotas_ctra_det;0.0;0.03087315385946776;143769607932.0;0.0;0.0;0.0;0.1559972216522612;0.0;0.0017998845544411335;0.15571694912067421;0.0;0.0;0.0;2022-05-01
BANCO SANTANDER-CHILE;147242243010.0;202206;ctra_consumo_cuotas_ctra_det;0.0;-0.006517763240866947;148208229158.0;0.0;0.0;0.0;0.1522912472799873;0.0;-0.023756669080523873;0.1559972216522612;0.0;0.0;0.0;2022-06-01
BANCO SANTANDER-CHILE;130709933962.0;202207;ctra_consumo_cuotas_ctra_det;0.0;-0.11227966044280646;147242243010.0;0.0;0.0;0.0;0.13489284714442615;0.0;-0.11424425530887017;0.1522912472799873;0.0;0.0;0.0;2022-07-01
BANCO SANTANDER-CHILE;137740061462.0;202208;ctra_consumo_cuotas_ctra_det;0.0;0.05378418676306418;130709933962.0;0.0;0.0;0.0;0.13869856924470556;0.0;0.02821292737786707;0.13489284714442615;0.0;0.0;0.0;2022-08-01
BANCO SANTANDER-CHILE;140558265268.0;202209;ctra_consumo_cuotas_ctra_det;0.0;0.020460306000208206;137740061462.0;0.0;0.0;0.0;0.13885027688484985;0.0;0.001093793836305812;0.13869856924470556;0.0;0.0;0.0;2022-09-01
BANCO SANTANDER-CHILE;141350740068.0;202210;ctra_consumo_cuotas_ctra_det;0.0;0.005638051938738675;140558265268.0;0.0;0.0;0.0;0.13513877836008445;0.0;-0.026730220551475004;0.13885027688484985;0.0;0.0;0.0;2022-10-01
BANCO SANTANDER-CHILE;149080715261.0;202211;ctra_consumo_cuotas_ctra_det;0.0;0.05468648547069033;141350740068.0;0.0;0.0;0.0;0.13666321510438179;0.0;0.011280527786298178;0.13513877836008445;0.0;0.0;0.0;2022-11-01
BANCO SANTANDER-CHILE;150142647905.0;202212;ctra_consumo_cuotas_ctra_det;0.0;0.007123205990398285;149080715261.0;0.0;0.0;0.0;0.13387200585105422;0.0;-0.020423998156312018;0.13666321510438179;0.0;0.0;0.0;2022-12-01
BANCO SANTANDER-CHILE;153027374880.0;202301;ctra_consumo_cuotas_ctra_det;0.05498415532118961;0.019213241642209944;150142647905.0;145051822919.0;0.0;0.0;0.1317066215016057;-0.15400539852627693;-0.01617503477058324;0.13387200585105422;0.1556825791466904;0.0;0.0;2023-01-01
BANCO SANTANDER-CHILE;159602058266.0;202302;ctra_consumo_cuotas_ctra_det;0.10798024032004161;0.042964099666191746;153027374880.0;144047747837.0;0.0;0.0;0.133015224151728;-0.14000901840009505;0.009935739260507503;0.1317066215016057;0.15467048724658708;0.0;0.0;2023-02-01
BANCO SANTANDER-CHILE;168868478623.0;202303;ctra_consumo_cuotas_ctra_det;0.17792051256058383;0.05805952916694945;159602058266.0;143361522974.0;0.0;0.0;0.13583801557384503;-0.13796063057038477;0.02122156647946638;0.133015224151728;0.15757750793183012;0.0;0.0;2023-03-01
BANCO SANTANDER-CHILE;178187831813.0;202304;ctra_consumo_cuotas_ctra_det;0.2393984679799579;0.055187050099536394;168868478623.0;143769607932.0;0.0;0.0;0.1390431039916322;-0.10707790785266724;0.02359492962443044;0.13583801557384503;0.15571694912067421;0.0;0.0;2023-04-01
BANCO SANTANDER-CHILE;189368217187.0;202305;ctra_consumo_cuotas_ctra_det;0.27771729183216043;0.06274494313244294;178187831813.0;148208229158.0;0.0;0.0;0.14212261622515912;-0.08894136241753359;0.022147896192768135;0.1390431039916322;0.1559972216522612;0.0;0.0;2023-05-01
BANCO SANTANDER-CHILE;131557167537.0;202201;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.0;0.0;0.0;0.0;0.0;0.03792074636523336;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO SANTANDER-CHILE;122312887237.0;202202;ctra_utilizaciones_de_tc_por_cobrar;0.0;-0.07026816153821558;131557167537.0;0.0;0.0;0.0;0.03653419839790521;0.0;-0.036564363843834324;0.03792074636523336;0.0;0.0;0.0;2022-02-01
BANCO SANTANDER-CHILE;132331399478.0;202203;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.0819088852149128;122312887237.0;0.0;0.0;0.0;0.0356342593987753;0.0;-0.024632783490372567;0.03653419839790521;0.0;0.0;0.0;2022-03-01
BANCO SANTANDER-CHILE;126309356527.0;202204;ctra_utilizaciones_de_tc_por_cobrar;0.0;-0.045507286817450754;132331399478.0;0.0;0.0;0.0;0.03442095978439106;0.0;-0.03404868334168154;0.0356342593987753;0.0;0.0;0.0;2022-04-01
BANCO SANTANDER-CHILE;132655553126.0;202205;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.05024328183988036;126309356527.0;0.0;0.0;0.0;0.03535052409259042;0.0;0.027005763756212664;0.03442095978439106;0.0;0.0;0.0;2022-05-01
BANCO SANTANDER-CHILE;136605986761.0;202206;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.029779632604205908;132655553126.0;0.0;0.0;0.0;0.036753065263362354;0.0;0.039675258196975705;0.03535052409259042;0.0;0.0;0.0;2022-06-01
BANCO SANTANDER-CHILE;123400000191.0;202207;ctra_utilizaciones_de_tc_por_cobrar;0.0;-0.09667209236667373;136605986761.0;0.0;0.0;0.0;0.03488756737031149;0.0;-0.05075761381216015;0.036753065263362354;0.0;0.0;0.0;2022-07-01
BANCO SANTANDER-CHILE;126722153099.0;202208;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.026921822551522867;123400000191.0;0.0;0.0;0.0;0.037065500490801234;0.0;0.06242719927624174;0.03488756737031149;0.0;0.0;0.0;2022-08-01
BANCO SANTANDER-CHILE;112831515614.0;202209;ctra_utilizaciones_de_tc_por_cobrar;0.0;-0.1096149106158899;126722153099.0;0.0;0.0;0.0;0.033017236557323894;0.0;-0.10921918980918721;0.037065500490801234;0.0;0.0;0.0;2022-09-01
BANCO SANTANDER-CHILE;135181344835.0;202210;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.19808144115921866;112831515614.0;0.0;0.0;0.0;0.03846334234943008;0.0;0.16494735356336565;0.033017236557323894;0.0;0.0;0.0;2022-10-01
BANCO SANTANDER-CHILE;140811329863.0;202211;ctra_utilizaciones_de_tc_por_cobrar;0.0;0.04164764771997098;135181344835.0;0.0;0.0;0.0;0.038511528014686845;0.0;0.0012527685404719602;0.03846334234943008;0.0;0.0;0.0;2022-11-01
BANCO SANTANDER-CHILE;140057880188.0;202212;ctra_utilizaciones_de_tc_por_cobrar;0.0;-0.005350774513194767;140811329863.0;0.0;0.0;0.0;0.035253661889735;0.0;-0.08459456928609577;0.038511528014686845;0.0;0.0;0.0;2022-12-01
BANCO SANTANDER-CHILE;136181752697.0;202301;ctra_utilizaciones_de_tc_por_cobrar;0.035152665921446946;-0.027675183187101382;140057880188.0;131557167537.0;0.0;0.0;0.03719360483528887;-0.0191752958378254;0.055028125918423765;0.035253661889735;0.03792074636523336;0.0;0.0;2023-01-01
BANCO SANTANDER-CHILE;132547862093.0;202302;ctra_utilizaciones_de_tc_por_cobrar;0.0836786301689385;-0.026684122740623595;136181752697.0;122312887237.0;0.0;0.0;0.03868898734548252;0.058980052719614484;0.040205366401453224;0.03719360483528887;0.03653419839790521;0.0;0.0;2023-02-01
BANCO SANTANDER-CHILE;134809654168.0;202303;ctra_utilizaciones_de_tc_por_cobrar;0.018727639092277704;0.017063964965448042;132547862093.0;132331399478.0;0.0;0.0;0.03245869752199184;-0.0891154167467445;-0.16103522606719645;0.03868898734548252;0.0356342593987753;0.0;0.0;2023-03-01
BANCO SANTANDER-CHILE;136715304621.0;202304;ctra_utilizaciones_de_tc_por_cobrar;0.082384618053023;0.014135860408225565;134809654168.0;126309356527.0;0.0;0.0;0.038116863162814006;0.10737362936924644;0.1743189367653637;0.03245869752199184;0.03442095978439106;0.0;0.0;2023-04-01
BANCO SANTANDER-CHILE;145409502943.0;202305;ctra_utilizaciones_de_tc_por_cobrar;0.09614335409604702;0.06359345316972309;136715304621.0;132655553126.0;0.0;0.0;0.039556026878732706;0.11896578322650009;0.03775661469757874;0.038116863162814006;0.03535052409259042;0.0;0.0;2023-05-01
BANCO SANTANDER-CHILE;1136736563038.0;202201;ctra_creditos_por_tc;0.0;0.0;0.0;0.0;0.0;0.0;0.1834370035522085;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO SANTANDER-CHILE;1120054681420.0;202202;ctra_creditos_por_tc;0.0;-0.014675239770080561;1136736563038.0;0.0;0.0;0.0;0.17414871723832095;0.0;-0.0506347472648504;0.1834370035522085;0.0;0.0;0.0;2022-02-01
BANCO SANTANDER-CHILE;1161610413647.0;202203;ctra_creditos_por_tc;0.0;0.03710152094924135;1120054681420.0;0.0;0.0;0.0;0.17921358420919845;0.0;0.02908357323095445;0.17414871723832095;0.0;0.0;0.0;2022-03-01
BANCO SANTANDER-CHILE;1229224986638.0;202204;ctra_creditos_por_tc;0.0;0.05820761607905767;1161610413647.0;0.0;0.0;0.0;0.1808091690968359;0.0;0.008903258615568399;0.17921358420919845;0.0;0.0;0.0;2022-04-01
BANCO SANTANDER-CHILE;1247334420808.0;202205;ctra_creditos_por_tc;0.0;0.014732399981170596;1229224986638.0;0.0;0.0;0.0;0.17812121640458808;0.0;-0.014866241052234552;0.1808091690968359;0.0;0.0;0.0;2022-05-01
BANCO SANTANDER-CHILE;1253343171879.0;202206;ctra_creditos_por_tc;0.0;0.004817273516037224;1247334420808.0;0.0;0.0;0.0;0.17281995782042053;0.0;-0.029762083884079082;0.17812121640458808;0.0;0.0;0.0;2022-06-01
BANCO SANTANDER-CHILE;1258435685710.0;202207;ctra_creditos_por_tc;0.0;0.004063144033700894;1253343171879.0;0.0;0.0;0.0;0.17046238997653027;0.0;-0.013641756852759146;0.17281995782042053;0.0;0.0;0.0;2022-07-01
BANCO SANTANDER-CHILE;1256817116796.0;202208;ctra_creditos_por_tc;0.0;-0.0012861753146222732;1258435685710.0;0.0;0.0;0.0;0.16599858316100966;0.0;-0.026186461518785453;0.17046238997653027;0.0;0.0;0.0;2022-08-01
BANCO SANTANDER-CHILE;1228916841028.0;202209;ctra_creditos_por_tc;0.0;-0.02219915323808297;1256817116796.0;0.0;0.0;0.0;0.16380989060963996;0.0;-0.013185007424110218;0.16599858316100966;0.0;0.0;0.0;2022-09-01
BANCO SANTANDER-CHILE;1307129828355.0;202210;ctra_creditos_por_tc;0.0;0.06364384042582905;1228916841028.0;0.0;0.0;0.0;0.1699353460809331;0.0;0.03739368513400776;0.16380989060963996;0.0;0.0;0.0;2022-10-01
BANCO SANTANDER-CHILE;1350232445282.0;202211;ctra_creditos_por_tc;0.0;0.03297500829067901;1307129828355.0;0.0;0.0;0.0;0.17167168728065038;0.0;0.01021765771371852;0.1699353460809331;0.0;0.0;0.0;2022-11-01
BANCO SANTANDER-CHILE;1404117623902.0;202212;ctra_creditos_por_tc;0.0;0.03990807568599486;1350232445282.0;0.0;0.0;0.0;0.178975189621462;0.0;0.042543429592276194;0.17167168728065038;0.0;0.0;0.0;2022-12-01
BANCO SANTANDER-CHILE;1399069764439.0;202301;ctra_creditos_por_tc;0.23077748172355617;-0.0035950403136256748;1404117623902.0;1136736563038.0;0.0;0.0;0.1726753768691926;-0.05866660747079311;-0.0351993634737513;0.178975189621462;0.1834370035522085;0.0;0.0;2023-01-01
BANCO SANTANDER-CHILE;1374480488337.0;202302;ctra_creditos_por_tc;0.22715480872276705;-0.017575446719670818;1399069764439.0;1120054681420.0;0.0;0.0;0.16751557039945417;-0.0380889790292821;-0.029881541672540646;0.1726753768691926;0.17414871723832095;0.0;0.0;2023-02-01
BANCO SANTANDER-CHILE;1429132044985.0;202303;ctra_creditos_por_tc;0.23030237005028842;0.03976160964941999;1374480488337.0;1161610413647.0;0.0;0.0;0.18748682713696135;0.046164150805138915;0.11922030107341142;0.16751557039945417;0.17921358420919845;0.0;0.0;2023-03-01
BANCO SANTANDER-CHILE;1452048099468.0;202304;ctra_creditos_por_tc;0.18127121987605688;0.016034945520545296;1429132044985.0;1229224986638.0;0.0;0.0;0.17779678050969158;-0.016660596374573067;-0.05168387974367439;0.18748682713696135;0.1808091690968359;0.0;0.0;2023-04-01
BANCO SANTANDER-CHILE;1473002635385.0;202305;ctra_creditos_por_tc;0.18092037773704361;0.01443102051831291;1452048099468.0;1247334420808.0;0.0;0.0;0.17836405765528668;0.001363348261371522;0.0031905929003264166;0.17779678050969158;0.17812121640458808;0.0;0.0;2023-05-01
BANCO RIPLEY;658341572542.0;202201;ctra_deudores_tc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.06989687539883303;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO RIPLEY;672142831684.0;202202;ctra_deudores_tc_ctra_ndet;0.0;0.020963675571497475;658341572542.0;0.0;0.0;0.0;0.07062483822078756;0.0;0.010414812075657975;0.06989687539883303;0.0;0.0;0.0;2022-02-01
BANCO RIPLEY;691377180933.0;202203;ctra_deudores_tc_ctra_ndet;0.0;0.028616461178065267;672142831684.0;0.0;0.0;0.0;0.06969643119383954;0.0;-0.013145616334661603;0.07062483822078756;0.0;0.0;0.0;2022-03-01
BANCO RIPLEY;706747936155.0;202204;ctra_deudores_tc_ctra_ndet;0.0;0.022232083507959466;691377180933.0;0.0;0.0;0.0;0.06952942909090394;0.0;-0.002396135642456887;0.06969643119383954;0.0;0.0;0.0;2022-04-01
BANCO RIPLEY;730256273776.0;202205;ctra_deudores_tc_ctra_ndet;0.0;0.033262690159231445;706747936155.0;0.0;0.0;0.0;0.07012400796381062;0.0;0.008551470660420835;0.06952942909090394;0.0;0.0;0.0;2022-05-01
BANCO RIPLEY;743501485258.0;202206;ctra_deudores_tc_ctra_ndet;0.0;0.01813775787712424;730256273776.0;0.0;0.0;0.0;0.07012643529379016;0.0;3.461482094402335e-05;0.07012400796381062;0.0;0.0;0.0;2022-06-01
BANCO RIPLEY;739254312003.0;202207;ctra_deudores_tc_ctra_ndet;0.0;-0.005712393773532498;743501485258.0;0.0;0.0;0.0;0.07026532453220279;0.0;0.001980554662885048;0.07012643529379016;0.0;0.0;0.0;2022-07-01
BANCO RIPLEY;746271461219.0;202208;ctra_deudores_tc_ctra_ndet;0.0;0.009492199236534882;739254312003.0;0.0;0.0;0.0;0.07077054425127645;0.0;0.007190171289141567;0.07026532453220279;0.0;0.0;0.0;2022-08-01
BANCO RIPLEY;741003664110.0;202209;ctra_deudores_tc_ctra_ndet;0.0;-0.007058821598772247;746271461219.0;0.0;0.0;0.0;0.07098138451690317;0.0;0.0029792093286453714;0.07077054425127645;0.0;0.0;0.0;2022-09-01
BANCO RIPLEY;761557601065.0;202210;ctra_deudores_tc_ctra_ndet;0.0;0.02773796939275175;741003664110.0;0.0;0.0;0.0;0.07127370236815703;0.0;0.004118232593564697;0.07098138451690317;0.0;0.0;0.0;2022-10-01
BANCO RIPLEY;780361035039.0;202211;ctra_deudores_tc_ctra_ndet;0.0;0.024690757399971286;761557601065.0;0.0;0.0;0.0;0.0711870225680586;0.0;-0.0012161540262169979;0.07127370236815703;0.0;0.0;0.0;2022-11-01
BANCO RIPLEY;815455028464.0;202212;ctra_deudores_tc_ctra_ndet;0.0;0.044971483517556754;780361035039.0;0.0;0.0;0.0;0.07262496988148566;0.0;0.0201995709548366;0.0711870225680586;0.0;0.0;0.0;2022-12-01
BANCO RIPLEY;797302053464.0;202301;ctra_deudores_tc_ctra_ndet;0.211076569850273;-0.022261160169915417;815455028464.0;658341572542.0;0.0;0.0;0.0715405822853945;0.023516171176214185;-0.014931332816533138;0.07262496988148566;0.06989687539883303;0.0;0.0;2023-01-01
BANCO RIPLEY;782948862206.0;202302;ctra_deudores_tc_ctra_ndet;0.16485488693583839;-0.018002200289890635;797302053464.0;672142831684.0;0.0;0.0;0.07116845639562777;0.007697266125279434;-0.005201605548613264;0.0715405822853945;0.07062483822078756;0.0;0.0;2023-02-01
BANCO RIPLEY;765190213654.0;202303;ctra_deudores_tc_ctra_ndet;0.10676232128661045;-0.022681747696732146;782948862206.0;691377180933.0;0.0;0.0;0.06869501029144731;-0.014368323962056007;-0.03475480893431904;0.07116845639562777;0.06969643119383954;0.0;0.0;2023-03-01
BANCO RIPLEY;746772088842.0;202304;ctra_deudores_tc_ctra_ndet;0.05663143907394752;-0.02406999525522968;765190213654.0;706747936155.0;0.0;0.0;0.06727154801824942;-0.032473746759843714;-0.020721479873991977;0.06869501029144731;0.06952942909090394;0.0;0.0;2023-04-01
BANCO RIPLEY;748396300326.0;202305;ctra_deudores_tc_ctra_ndet;0.02484063088729349;0.002174976151718022;746772088842.0;730256273776.0;0.0;0.0;0.06650442786048529;-0.05161684576262826;-0.011403337374606415;0.06727154801824942;0.07012400796381062;0.0;0.0;2023-05-01
BANCO RIPLEY;22005149420.0;202201;ctra_deudores_tc_ctra_det;0.0;0.0;0.0;0.0;0.0;0.0;0.08894995242700977;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO RIPLEY;23275795189.0;202202;ctra_deudores_tc_ctra_det;0.0;0.05774311024878287;22005149420.0;0.0;0.0;0.0;0.0886995748914094;0.0;-0.002814813597633248;0.08894995242700977;0.0;0.0;0.0;2022-02-01
BANCO RIPLEY;24657989160.0;202203;ctra_deudores_tc_ctra_det;0.0;0.05938331901344518;23275795189.0;0.0;0.0;0.0;0.08951119072137093;0.0;0.009150165950120526;0.0886995748914094;0.0;0.0;0.0;2022-03-01
BANCO RIPLEY;28825443781.0;202204;ctra_deudores_tc_ctra_det;0.0;0.16901031929077215;24657989160.0;0.0;0.0;0.0;0.09504474718025913;0.0;0.061819716778352074;0.08951119072137093;0.0;0.0;0.0;2022-04-01
BANCO RIPLEY;32658468867.0;202205;ctra_deudores_tc_ctra_det;0.0;0.13297367128573057;28825443781.0;0.0;0.0;0.0;0.0956266356086128;0.0;0.006122257627242389;0.09504474718025913;0.0;0.0;0.0;2022-05-01
BANCO RIPLEY;36396922678.0;202206;ctra_deudores_tc_ctra_det;0.0;0.11447119049654986;32658468867.0;0.0;0.0;0.0;0.09921047886319782;0.0;0.03747745836477212;0.0956266356086128;0.0;0.0;0.0;2022-06-01
BANCO RIPLEY;39283720163.0;202207;ctra_deudores_tc_ctra_det;0.0;0.07931432859143661;36396922678.0;0.0;0.0;0.0;0.09853901160777044;0.0;-0.0067681081990671466;0.09921047886319782;0.0;0.0;0.0;2022-07-01
BANCO RIPLEY;42122250283.0;202208;ctra_deudores_tc_ctra_det;0.0;0.07225716170011598;39283720163.0;0.0;0.0;0.0;0.0946188392122055;0.0;-0.03978294821110029;0.09853901160777044;0.0;0.0;0.0;2022-08-01
BANCO RIPLEY;45311297387.0;202209;ctra_deudores_tc_ctra_det;0.0;0.07570932423064436;42122250283.0;0.0;0.0;0.0;0.09439159906513978;0.0;-0.0024016374430052556;0.0946188392122055;0.0;0.0;0.0;2022-09-01
BANCO RIPLEY;47888060185.0;202210;ctra_deudores_tc_ctra_det;0.0;0.056867998636015216;45311297387.0;0.0;0.0;0.0;0.09182731248286417;0.0;-0.02716647040279485;0.09439159906513978;0.0;0.0;0.0;2022-10-01
BANCO RIPLEY;50819233253.0;202211;ctra_deudores_tc_ctra_det;0.0;0.06120884948516103;47888060185.0;0.0;0.0;0.0;0.09084286680800034;0.0;-0.010720619478518878;0.09182731248286417;0.0;0.0;0.0;2022-11-01
BANCO RIPLEY;53358826036.0;202212;ctra_deudores_tc_ctra_det;0.0;0.049973063748459445;50819233253.0;0.0;0.0;0.0;0.09045718855922819;0.0;-0.004245553474080732;0.09084286680800034;0.0;0.0;0.0;2022-12-01
BANCO RIPLEY;57192214707.0;202301;ctra_deudores_tc_ctra_det;1.5990377804487546;0.0718416980990868;53358826036.0;22005149420.0;0.0;0.0;0.09239615973604107;0.03874321700013472;0.02143523591321106;0.09045718855922819;0.08894995242700977;0.0;0.0;2023-01-01
BANCO RIPLEY;59998227131.0;202302;ctra_deudores_tc_ctra_det;1.577709016762392;0.049062839031071226;57192214707.0;23275795189.0;0.0;0.0;0.09527633820664483;0.07414650321928873;0.031172058220080734;0.09239615973604107;0.0886995748914094;0.0;0.0;2023-02-01
BANCO RIPLEY;62974366118.0;202303;ctra_deudores_tc_ctra_det;1.5539132858471905;0.049603782133460506;59998227131.0;24657989160.0;0.0;0.0;0.09887767485748826;0.10464037022223494;0.0377988566587486;0.09527633820664483;0.08951119072137093;0.0;0.0;2023-03-01
BANCO RIPLEY;65516658576.0;202304;ctra_deudores_tc_ctra_det;1.2728759728301093;0.04037027468027721;62974366118.0;28825443781.0;0.0;0.0;0.10036598416064992;0.055986649849240955;0.015052025700510674;0.09887767485748826;0.09504474718025913;0.0;0.0;2023-04-01
BANCO RIPLEY;66873438735.0;202305;ctra_deudores_tc_ctra_det;1.0476599502364539;0.020708934009907143;65516658576.0;32658468867.0;0.0;0.0;0.09818247735150483;0.02672729963388809;-0.021755446602805928;0.10036598416064992;0.0956266356086128;0.0;0.0;2023-05-01
BANCO RIPLEY;0.0;202201;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-01-01
BANCO RIPLEY;0.0;202202;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-02-01
BANCO RIPLEY;0.0;202203;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-03-01
BANCO RIPLEY;0.0;202204;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-04-01
BANCO RIPLEY;0.0;202205;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-05-01
BANCO RIPLEY;0.0;202206;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-06-01
BANCO RIPLEY;0.0;202207;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022-07-01
BANCO RIPLEY;204535.0;202208;ctra_deudores_cc_ctra_ndet;0.0;0.0;0.0;0.0;0.0;0.0;2.396654458781044e-07;0.0;0.0;0.0;0.0;0.0;0.0;2022-08-01
